algorithm,dataset,size,batch,run_in_batch,seed,runs,runtime,emissions_per_run,cpu_energy_per_run,ram_energy_per_run,energy_consumed_per_run
bubble_sort,reverse_sorted,10000,3,0,72,1,4.3582339599997795,1.6675036850497377e-07,3.030453777778222e-05,1.2046321461111297e-05,4.235085923889351e-05
bubble_sort,almost_sorted,1000,3,0,72,110,0.01831233297272609,7.018657261407553e-10,1.2751689671714223e-07,5.074127949494986e-08,1.782581762120921e-07
merge_sort,reverse_sorted,10000,3,0,72,173,0.011580888369943134,4.438642973032625e-10,8.064544022959457e-08,3.208615097945362e-08,1.127315912090482e-07
insertion_sort,reverse_sorted,1000,3,0,72,152,0.01326640144736757,5.08442885425242e-10,9.238781405335866e-08,3.674529230627738e-08,1.2913310635963606e-07
bubble_sort,sorted,10000,3,0,72,1,2.0033399710000594,7.678366536624074e-08,1.3950923958330148e-05,5.550407480556411e-06,1.950133143888656e-05
insertion_sort,sorted,10000,3,1,73,2,1.341629073999684,5.1376067945408017e-08,9.335783461804365e-06,3.712587233333882e-06,1.3048370695138245e-05
bubble_sort,almost_sorted,1000,3,1,73,111,0.018113428972970427,6.942295115212581e-10,1.261376607231824e-07,5.018108798798242e-08,1.763187487111648e-07
tim_sort,reverse_sorted,1000,3,1,73,245003,8.163168655079851e-06,3.1299219054122e-13,5.6873298008345494e-11,2.2619708953667693e-11,7.94930069620132e-11
insertion_sort,reverse_sorted,1000,3,1,73,156,0.012862774032048318,4.931310621111933e-10,8.960561756589512e-08,3.5638628579049755e-08,1.2524424614494486e-07
tim_sort,unsorted,10000,3,1,73,1731,0.001155753883882081,4.4296642718199746e-11,8.048040619582553e-09,3.2023146110152e-09,1.1250355230597752e-08
quick_sort,reverse_sorted,10000,3,1,73,186,0.010783361370965482,4.132918236242836e-10,7.509091203703963e-08,2.987595552568817e-08,1.0496686756272779e-07
bubble_sort,reverse_sorted,10000,3,1,73,1,4.361630659000184,1.6688284333035493e-07,3.032632577777703e-05,1.2058179100000014e-05,4.238450487777704e-05
insertion_sort,unsorted,1000,3,1,73,168,0.011947605190476636,4.580662378431635e-10,8.323545122349757e-08,3.3103114831345605e-08,1.1633856605484314e-07
quick_sort,almost_sorted,10000,3,1,73,186,0.01078872110214903,4.1349847372702916e-10,7.512692062424042e-08,2.9892431436671976e-08,1.0501935206091239e-07
quick_sort,sorted,10000,3,1,73,188,0.010642392920211003,4.078995304755229e-10,7.411302556149149e-08,2.9484320301431455e-08,1.0359734586292296e-07
insertion_sort,unsorted,10000,3,1,73,2,1.463385504499911,5.6037982508562264e-08,1.0181738086803054e-05,4.050654504166889e-06,1.4232392590969945e-05
merge_sort,unsorted,10000,3,1,73,122,0.01644463238524801,6.302896836806764e-10,1.1451462306470567e-07,4.556484130236014e-08,1.600794643670658e-07
quick_sort,reverse_sorted,1000,3,1,73,2313,0.0008650124094250108,3.315468303368613e-11,6.0237324842652966e-09,2.396814509775619e-09,8.420546994040917e-09
tim_sort,reverse_sorted,10000,3,1,73,18432,0.00010851018511286941,4.159308367626685e-12,7.557066032506224e-10,3.0066457474323914e-10,1.0563711779938616e-09
insertion_sort,almost_sorted,10000,3,1,73,2,1.3734262150001086,5.259815133776155e-08,9.557836513888813e-06,3.800915994445909e-06,1.3358752508334725e-05
bubble_sort,unsorted,10000,3,1,73,1,3.3263833040000463,1.2730890576061663e-07,2.3136145673611788e-05,9.197465316666846e-06,3.233361099027864e-05
bubble_sort,sorted,10000,3,1,73,1,2.104941792000318,8.060660420252414e-08,1.465420972222218e-05,5.818062566666211e-06,2.047227228888839e-05
merge_sort,reverse_sorted,1000,3,1,73,2144,0.0009329102849813916,3.5758008038221704e-11,6.496917197862366e-09,2.5848160460721413e-09,9.081733243934506e-09
quick_sort,almost_sorted,1000,3,1,73,2319,0.0008626491470459282,3.3058468362954634e-11,6.006928471324315e-09,2.3891821510707755e-09,8.396110622395088e-09
insertion_sort,sorted,1000,3,1,73,177,0.011305945717515378,4.3332506251285927e-10,7.872871727872304e-08,3.132614431889584e-08,1.1005486159761887e-07
merge_sort,unsorted,1000,3,1,73,1581,0.0012655558127768272,4.8510517442262904e-11,8.81384408602477e-09,3.506740955092453e-09,1.2320585041117224e-08
bubble_sort,sorted,1000,3,1,73,111,0.01810056173874457,6.937856054350299e-10,1.2604865190189154e-07,5.0157354604613154e-08,1.762060065065047e-07
tim_sort,almost_sorted,10000,3,1,73,12767,0.00015665551366804897,6.004429951431706e-12,1.0909254120868844e-09,4.3406532684090027e-10,1.5249907389277844e-09
tim_sort,sorted,10000,3,1,73,23302,8.583172315683625e-05,3.2895738166052213e-12,5.976680789798795e-10,2.3781000069130227e-10,8.35478079671182e-10
merge_sort,reverse_sorted,10000,3,1,73,176,0.011399313403408294,4.368454456563701e-10,7.937818406726176e-08,3.1570776010105626e-08,1.1094896007736738e-07
tim_sort,unsorted,1000,3,1,73,31871,6.275351658247382e-05,2.4052572717084725e-12,4.3700071490438285e-10,1.7388076656240125e-10,6.108814814667843e-10
tim_sort,sorted,1000,3,1,73,276230,7.240349625311705e-06,2.7754725539504365e-13,5.042839252817982e-11,2.0062394693235613e-11,7.049078722141544e-11
merge_sort,almost_sorted,10000,3,1,73,149,0.013448867624163467,5.156054590796496e-10,9.368763464766504e-08,3.726460501491766e-08,1.3095223966258267e-07
bubble_sort,unsorted,1000,3,1,73,67,0.030015342940293805,1.1505322753589979e-09,2.0903905607374e-07,8.317037578775187e-08,2.9220943186149185e-07
bubble_sort,reverse_sorted,1000,3,1,73,53,0.03808504335849545,1.459684509078133e-09,2.6519896986377644e-07,1.0552820592244951e-07,3.70727175786226e-07
quick_sort,sorted,1000,3,1,73,2426,0.0008244097683431615,3.1598193077363834e-11,5.740843835873856e-09,2.2843895667311834e-09,8.025233402605039e-09
merge_sort,almost_sorted,1000,3,1,73,1955,0.0010234642429663614,3.9227479004284e-11,7.12709943165568e-09,2.83580173912961e-09,9.962901170785292e-09
quick_sort,unsorted,1000,3,1,73,1599,0.0012507976547842818,4.794020627551236e-11,8.71023994597028e-09,3.465498830865969e-09,1.2175738776836247e-08
bubble_sort,almost_sorted,10000,3,1,73,1,2.1188008949993673,8.102525614086241e-08,1.4750753347218254e-05,5.82784715833087e-06,2.0578600505549124e-05
insertion_sort,almost_sorted,1000,3,1,73,177,0.01134498267231715,4.3485701490306035e-10,7.90078557360214e-08,3.143608746075539e-08,1.1044394319677682e-07
tim_sort,almost_sorted,1000,3,1,73,153542,1.3025833556943462e-05,4.991879221270183e-13,9.070508738831838e-11,3.6077465557743e-11,1.2678255294606138e-10
merge_sort,sorted,10000,3,1,73,183,0.010963919142077777,4.202227449243356e-10,7.634832396023489e-08,3.037884239526946e-08,1.0672716635550435e-07
insertion_sort,reverse_sorted,10000,3,1,73,2,1.4585870285000055,5.5856816305675e-08,1.0148633885418375e-05,4.0377465472210534e-06,1.4186380432639426e-05
quick_sort,unsorted,10000,3,1,73,130,0.015402609715385132,5.895620364796339e-10,1.072614294337219e-07,4.247412463673055e-08,1.4973555407045245e-07
merge_sort,sorted,1000,3,1,73,2182,0.0009169156966084899,3.514191058448188e-11,6.384900750457342e-09,2.5403575376812013e-09,8.925258288138544e-09
merge_sort,almost_sorted,10000,3,2,74,144,0.013904210159719495,5.329074578626154e-10,9.682151890434681e-08,3.852504097220911e-08,1.353465598765559e-07
bubble_sort,reverse_sorted,1000,3,2,74,51,0.0393391037254796,1.5076678641583796e-09,2.739532079247447e-07,1.0896066546840604e-07,3.829138733931507e-07
merge_sort,reverse_sorted,1000,3,2,74,2111,0.0009474914703934277,3.631441073737786e-11,6.597662761855779e-09,2.6253843070697642e-09,9.223047068925544e-09
insertion_sort,unsorted,1000,3,2,74,163,0.012293105570552701,4.712025302221893e-10,8.56088998806792e-08,3.406599025220327e-08,1.1967489013288247e-07
tim_sort,unsorted,10000,3,2,74,1704,0.001174209985915503,4.500424088401829e-11,8.177027463975407e-09,3.2530418541350605e-09,1.1430069318110469e-08
insertion_sort,almost_sorted,10000,3,2,74,2,1.3585322184999313,5.2025454559231226e-08,9.454237857640794e-06,3.7590624944464756e-06,1.321330035208727e-05
insertion_sort,reverse_sorted,1000,3,2,74,163,0.012324726000000168,4.723996010570904e-10,8.582946587424409e-08,3.4149453442396175e-08,1.199789193166403e-07
merge_sort,sorted,1000,3,2,74,2189,0.0009137672498857572,3.5024334650672115e-11,6.363499076824255e-09,2.5318975572303873e-09,8.895396634054644e-09
merge_sort,reverse_sorted,10000,3,2,74,174,0.011526915511496198,4.418366662059776e-10,8.027783816252141e-08,3.193878015645517e-08,1.1221661831897658e-07
quick_sort,sorted,1000,3,2,74,2390,0.00083695319958165,3.2079568057317216e-11,5.828487839961258e-09,2.319004027197178e-09,8.147491867158435e-09
tim_sort,sorted,1000,3,2,74,286273,6.986350326437245e-06,2.6774712862910984e-13,4.865030085402417e-11,1.9351473641911155e-11,6.800177449593532e-11
bubble_sort,reverse_sorted,10000,3,2,74,1,4.427687272000185,1.6942532581540713e-07,3.079125627083891e-05,1.2238982219446372e-05,4.3030238490285286e-05
tim_sort,reverse_sorted,10000,3,2,74,18099,0.00011050382253163281,4.235241211628809e-12,7.695210412942692e-10,3.061353785660706e-10,1.0756564198603398e-09
insertion_sort,sorted,1000,3,2,74,177,0.011321471807908287,4.3412238521664747e-10,7.888365101224407e-08,3.1373712696157845e-08,1.1025736370840191e-07
quick_sort,reverse_sorted,1000,3,2,74,2320,0.0008623366633620553,3.3053598255867185e-11,6.0057725305344645e-09,2.389101193726078e-09,8.394873724260543e-09
quick_sort,almost_sorted,1000,3,2,74,2290,0.0008736394873362591,3.348558645318739e-11,6.084072862081795e-09,2.4205161899564225e-09,8.504589052038217e-09
bubble_sort,almost_sorted,1000,3,2,74,113,0.017745431353979955,6.802148080042779e-10,1.2359362254175136e-07,4.916570533428196e-08,1.7275932787603333e-07
quick_sort,unsorted,10000,3,2,74,135,0.014893362170375811,5.708596186295438e-10,1.03721361985575e-07,4.1264196790129394e-08,1.4498555877570437e-07
insertion_sort,sorted,10000,3,2,74,2,1.349647555500269,5.168661338692511e-08,9.39274368403176e-06,3.7344985986111273e-06,1.3127242282642885e-05
tim_sort,unsorted,1000,3,2,74,31772,6.29490925657979e-05,2.4134631444485925e-12,4.3855255588428824e-10,1.7441303348861262e-10,6.129655893729008e-10
insertion_sort,almost_sorted,1000,3,2,74,176,0.01140383772159029,4.3707092960821746e-10,7.941451309979372e-08,3.159171485164753e-08,1.1100622795144126e-07
merge_sort,unsorted,10000,3,2,74,126,0.015989926285711258,6.128466301707457e-10,1.1134883360889301e-07,4.430048580245996e-08,1.5564931941135299e-07
tim_sort,almost_sorted,10000,3,2,74,13080,0.00015291617201828363,5.861309325475516e-12,1.0649927120501658e-09,4.236485930598934e-10,1.4886413051100587e-09
bubble_sort,unsorted,1000,3,2,74,67,0.02989299756716637,1.145750872784217e-09,2.08172967454475e-07,8.282209523215658e-08,2.909950626866316e-07
tim_sort,reverse_sorted,1000,3,2,74,274774,7.278721451084669e-06,2.790381237504738e-13,5.070923331540444e-11,2.016020108041084e-11,7.086943439581527e-11
insertion_sort,reverse_sorted,10000,3,2,74,2,1.502054618999864,5.751913860912443e-08,1.0450824788193814e-05,4.157748281944704e-06,1.4608573070138518e-05
tim_sort,sorted,10000,3,2,74,22785,8.778061610709678e-05,3.3645847095086218e-12,6.113591495379333e-10,2.431700170676733e-10,8.545291666056064e-10
insertion_sort,unsorted,10000,3,2,74,2,1.4026901174997874,5.371439155340321e-08,9.760625187498008e-06,3.881627337497978e-06,1.3642252524995985e-05
quick_sort,unsorted,1000,3,2,74,1632,0.001226054205269364,4.6937366931824744e-11,8.538204337729702e-09,3.3828357043180153e-09,1.1921040042047716e-08
quick_sort,almost_sorted,10000,3,2,74,184,0.010876666831519366,4.168870994537172e-10,7.574711330011153e-08,3.0132873807373374e-08,1.0587998710748489e-07
merge_sort,sorted,10000,3,2,74,182,0.011017864532967216,4.2231731950829975e-10,7.673262416060686e-08,3.052651723139154e-08,1.072591413919984e-07
bubble_sort,sorted,10000,3,2,74,1,2.2508302720007123,8.619663309332132e-08,1.566936355555981e-05,6.222650883334306e-06,2.189201443889412e-05
tim_sort,almost_sorted,1000,3,2,74,135376,1.4773780566717115e-05,5.663453024552444e-13,1.0290229809523325e-10,4.093672546995429e-11,1.4383902356518754e-10
quick_sort,reverse_sorted,10000,3,2,74,187,0.010697559668450386,4.1002797701882657e-10,7.450037730243032e-08,2.9637546316099045e-08,1.041379236185294e-07
bubble_sort,unsorted,10000,3,2,74,1,3.3899271949994727,1.2973974490474047e-07,2.3577997666658727e-05,9.372992027776189e-06,3.2950989694434914e-05
bubble_sort,sorted,1000,3,2,74,112,0.017944950767855516,6.877747861437927e-10,1.2495964477926645e-07,4.97197482390886e-08,1.7467939301835507e-07
merge_sort,almost_sorted,1000,3,2,74,1875,0.0010671634314664213,4.090109919744627e-11,7.4311696370353244e-09,2.956793582220767e-09,1.0387963219256091e-08
merge_sort,unsorted,1000,3,2,74,1581,0.0012653201777358867,4.849713836646627e-11,8.811558520454092e-09,3.505628535034134e-09,1.2317187055488227e-08
quick_sort,sorted,10000,3,2,74,190,0.010549199463156057,4.0433834945445155e-10,7.346235427630027e-08,2.9230531359639057e-08,1.0269288563593933e-07
bubble_sort,almost_sorted,10000,3,2,74,1,2.0799963780000326,7.965403667452315e-08,1.4480906361118032e-05,5.749435108332869e-06,2.0230341469450905e-05
bubble_sort,unsorted,10000,3,3,75,1,3.3830446360007045,1.2947613143914432e-07,2.3529549361108417e-05,9.354488416667869e-06,3.288403777777629e-05
insertion_sort,sorted,1000,3,3,75,175,0.011493907302860212,4.4055292437367755e-10,8.004312924604452e-08,3.184744739682506e-08,1.1189057664286957e-07
bubble_sort,sorted,10000,3,3,75,1,2.055039217999365,7.870304153467648e-08,1.4309603354168606e-05,5.6792066472224985e-06,1.9988810001391107e-05
insertion_sort,almost_sorted,10000,3,3,75,2,1.38159571199958,5.291116740118341e-08,9.614541684028509e-06,3.823709894445276e-06,1.3438251578473785e-05
insertion_sort,almost_sorted,1000,3,3,75,179,0.011234110759779068,4.306474405901761e-10,7.824806203447635e-08,3.112674355991306e-08,1.0937480559438942e-07
insertion_sort,unsorted,1000,3,3,75,166,0.012081884608434562,4.6305724933905586e-10,8.413330254352564e-08,3.3472868657964806e-08,1.1760617120149046e-07
quick_sort,sorted,10000,3,3,75,187,0.010705840802142909,4.1033711702741774e-10,7.455293683152614e-08,2.9663501426019237e-08,1.0421643825754537e-07
quick_sort,almost_sorted,1000,3,3,75,2125,0.00094146047058808,3.613587202875912e-11,6.569058692812951e-09,2.6086435424837515e-09,9.177702235296702e-09
merge_sort,reverse_sorted,10000,3,3,75,176,0.011369031875000763,4.3575389824068033e-10,7.917323757107026e-08,3.1498493907830296e-08,1.1067173147890059e-07
tim_sort,almost_sorted,1000,3,3,75,162577,1.230192855077512e-05,4.715708939743291e-13,8.568213493541946e-11,3.408631134102932e-11,1.1976844627644876e-10
quick_sort,unsorted,1000,3,3,75,1524,0.0013129224061681044,5.032797795970653e-11,9.144486475651611e-09,3.6376928350111425e-09,1.2782179310662756e-08
bubble_sort,sorted,1000,3,3,75,110,0.018218773163640765,6.983361296659194e-10,1.2688670719698663e-07,5.047503055553221e-08,1.7736173775251884e-07
quick_sort,sorted,1000,3,3,75,2419,0.0008271023414635395,3.170269184329032e-11,5.76020950174432e-09,2.291564247164414e-09,8.051773748908733e-09
quick_sort,almost_sorted,10000,3,3,75,187,0.010708632272729892,4.104962531675529e-10,7.458724866307788e-08,2.9669606610220515e-08,1.0425685527329839e-07
tim_sort,almost_sorted,10000,3,3,75,13101,0.0001526640407602494,5.852473342354641e-12,1.0634214150319635e-09,4.229757482465395e-10,1.4863971632785026e-09
quick_sort,unsorted,10000,3,3,75,137,0.014643874036498817,5.612740996108709e-10,1.0197777965326918e-07,4.057327195863577e-08,1.4255105161190496e-07
quick_sort,reverse_sorted,1000,3,3,75,2361,0.0008473458835239958,3.2479969605391314e-11,5.901460780507757e-09,2.347724112900364e-09,8.249184893408123e-09
bubble_sort,reverse_sorted,1000,3,3,75,53,0.03821361420754981,1.4651735106135088e-09,2.662435074684677e-07,1.058777517819867e-07,3.721212592504544e-07
insertion_sort,unsorted,10000,3,3,75,2,1.4305943899998965,5.477969498909999e-08,9.954825527775786e-06,3.957990212500641e-06,1.3912815740276426e-05
bubble_sort,almost_sorted,10000,3,3,75,1,2.031697678000455,7.787794552562116e-08,1.4150252840276304e-05,5.629001252774893e-06,1.97792540930512e-05
tim_sort,unsorted,1000,3,3,75,31806,6.288228890773077e-05,2.4099488709409165e-12,4.379274230665648e-10,1.7414561953726477e-10,6.120730426038295e-10
tim_sort,reverse_sorted,1000,3,3,75,221739,9.019632761940556e-06,3.457403033431693e-13,6.282036162636851e-11,2.4989932595932762e-11,8.78102942223013e-11
bubble_sort,reverse_sorted,10000,3,3,75,1,4.346576197000104,1.662992089268057e-07,3.022293238194607e-05,1.2013342427775974e-05,4.223627480972204e-05
merge_sort,sorted,10000,3,3,75,183,0.010949954868855421,4.197142790914885e-10,7.625920002273573e-08,3.033882739827772e-08,1.0659802742101346e-07
tim_sort,sorted,1000,3,3,75,293652,6.810804421561081e-06,2.6104896027172617e-13,4.743072393323813e-11,1.8869865804874584e-11,6.630058973811273e-11
merge_sort,almost_sorted,1000,3,3,75,1966,0.0010175665233975362,3.9001872846903276e-11,7.086385653330069e-09,2.8192166059126455e-09,9.905602259242714e-09
tim_sort,reverse_sorted,10000,3,3,75,18361,0.00010892824083653291,4.17505439646785e-12,7.586040766508118e-10,3.0176624003762977e-10,1.0603703166884419e-09
merge_sort,sorted,1000,3,3,75,2180,0.000917440003210661,3.51630054781227e-11,6.38899701197695e-09,2.541618906727881e-09,8.93061591870483e-09
merge_sort,almost_sorted,10000,3,3,75,145,0.013857008806898476,5.311790534756484e-10,9.651350680077905e-08,3.8394077068967336e-08,1.349075838697464e-07
insertion_sort,sorted,10000,3,3,75,2,1.3760704060000535,5.26944812549427e-08,9.575307583332914e-06,3.807910566664911e-06,1.3383218149997826e-05
tim_sort,unsorted,10000,3,3,75,1635,0.0012235100000000836,4.6845146549905446e-11,8.519940880903969e-09,3.377677249404434e-09,1.1897618130308405e-08
merge_sort,reverse_sorted,1000,3,3,75,2159,0.0009264270944883739,3.551533378565703e-11,6.4531720125049924e-09,2.5669274059488625e-09,9.020099418453854e-09
tim_sort,sorted,10000,3,3,75,23721,8.431607014880914e-05,3.2317097487117607e-12,5.871615870722394e-10,2.336203152152467e-10,8.20781902287486e-10
insertion_sort,reverse_sorted,1000,3,3,75,158,0.01272608498733968,4.877593955359341e-10,8.862174340715433e-08,3.5258219725724605e-08,1.2387996313287895e-07
quick_sort,reverse_sorted,10000,3,3,75,186,0.010757967935484386,4.1233802994575076e-10,7.491617084823992e-08,2.980845448027484e-08,1.0472462532851476e-07
merge_sort,unsorted,1000,3,3,75,1573,0.0012715551506675934,4.866827385148706e-11,8.854644429435417e-09,3.506007206682381e-09,1.23606516361178e-08
insertion_sort,reverse_sorted,10000,3,3,75,2,1.5190854645002219,5.8173648293276035e-08,1.0570180854165931e-05,4.204623018054261e-06,1.4774803872220195e-05
bubble_sort,unsorted,1000,3,3,75,66,0.03074422350000256,1.1786081289947467e-09,2.141520733375261e-07,8.518799659091491e-08,2.9934006992844104e-07
bubble_sort,almost_sorted,1000,3,3,75,106,0.0189184619339615,7.251170529827755e-10,1.3174413423741947e-07,5.241935828091235e-08,1.841634925183318e-07
merge_sort,unsorted,10000,3,3,75,125,0.01602367052000045,6.141757198825612e-10,1.1158816838885993e-07,4.4398710044434766e-08,1.5598687843329471e-07
quick_sort,unsorted,10000,3,4,76,134,0.015021823970148116,5.757285764360128e-10,1.046026144796528e-07,4.161955053896809e-08,1.462221650186209e-07
merge_sort,almost_sorted,1000,3,4,76,1967,0.0010169446359935214,3.897587382468686e-11,7.081555495540009e-09,2.817443594305791e-09,9.8989990898458e-09
bubble_sort,sorted,10000,3,4,76,1,2.022134993000691,7.721757275073252e-08,1.4029451319446354e-05,5.582082877779411e-06,1.9611534197225767e-05
merge_sort,reverse_sorted,10000,3,4,76,178,0.011253296853932155,4.313073010165514e-10,7.836104931334688e-08,3.118134605181958e-08,1.0954239536516647e-07
tim_sort,sorted,10000,3,4,76,23064,8.671697797431141e-05,3.323697694068247e-12,6.038622661095476e-10,2.4028251423569443e-10,8.441447803452421e-10
tim_sort,reverse_sorted,1000,3,4,76,276327,7.237818403558029e-06,2.774108155428607e-13,5.040231262334294e-11,2.0053821931177782e-11,7.045613455452072e-11
quick_sort,almost_sorted,1000,3,4,76,2264,0.000883652274293149,3.386953081429944e-11,6.15365358141814e-09,2.44844873993881e-09,8.602102321356948e-09
bubble_sort,unsorted,10000,3,4,76,1,3.336884535000536,1.277066546912378e-07,2.3210689472212684e-05,9.223940838887756e-06,3.243463031110044e-05
bubble_sort,almost_sorted,10000,3,4,76,1,2.024998623999636,7.76245776319786e-08,1.41039727777752e-05,5.610931544444813e-06,1.971490432222001e-05
insertion_sort,reverse_sorted,10000,3,4,76,2,1.4675142389996836,5.6195529505729274e-08,1.0210324138888104e-05,4.0620818611096685e-06,1.4272405999997773e-05
insertion_sort,sorted,10000,3,4,76,2,1.383065507000083,5.295952928220351e-08,9.62378651041402e-06,3.8267479027783534e-06,1.3450534413192374e-05
tim_sort,reverse_sorted,10000,3,4,76,18002,0.00011110406415957018,4.258282242180431e-12,7.736700112026337e-10,3.078383144157538e-10,1.0815083256183874e-09
quick_sort,almost_sorted,10000,3,4,76,185,0.010824439854051791,4.148634680010072e-10,7.537751813064918e-08,2.998851190691435e-08,1.0536603003756354e-07
quick_sort,sorted,1000,3,4,76,2427,0.0008241734499382172,3.1588674062283974e-11,5.7391321332946384e-09,2.283683652657712e-09,8.02281578595235e-09
merge_sort,reverse_sorted,1000,3,4,76,2168,0.0009225608288747986,3.535534805977219e-11,6.424144725040821e-09,2.555321901906013e-09,8.979466626946835e-09
tim_sort,unsorted,10000,3,4,76,1713,0.0011677813870404074,4.4766139761331044e-11,8.133491182625866e-09,3.23610578257793e-09,1.1369596965203796e-08
tim_sort,sorted,1000,3,4,76,291910,6.851429755746635e-06,2.626002975954033e-13,4.771090735253414e-11,1.8983687323715392e-11,6.669459467624954e-11
insertion_sort,unsorted,1000,3,4,76,164,0.012200217975604817,4.676187799576851e-10,8.495985116023047e-08,3.380484666327289e-08,1.1876469782350334e-07
insertion_sort,almost_sorted,1000,3,4,76,182,0.011011803983515015,4.2205259094411315e-10,7.668056589591233e-08,3.0511340369358024e-08,1.0719190626527035e-07
tim_sort,unsorted,1000,3,4,76,31141,6.422628306732828e-05,2.462144788189786e-12,4.473740819088689e-10,1.779555547527175e-10,6.253296366615864e-10
bubble_sort,reverse_sorted,1000,3,4,76,52,0.03859555876923738,1.479354019116399e-09,2.6878251856312236e-07,1.0694027227569507e-07,3.7572279083881746e-07
insertion_sort,reverse_sorted,1000,3,4,76,162,0.012391226259257374,4.750188479002953e-10,8.630959846535684e-08,3.433455089163073e-08,1.2064414935698756e-07
bubble_sort,almost_sorted,1000,3,4,76,112,0.017985148071431922,6.893342096339212e-10,1.252398204364737e-07,4.9835631225207745e-08,1.7507545166168143e-07
bubble_sort,reverse_sorted,10000,3,4,76,1,4.474969795000106,1.7124860286124787e-07,3.112018841666971e-05,1.2373121611113273e-05,4.3493310027782985e-05
bubble_sort,sorted,1000,3,4,76,117,0.01722814003419172,6.603170570927386e-10,1.1996688497150924e-07,4.773885978155767e-08,1.677057447530669e-07
merge_sort,unsorted,10000,3,4,76,126,0.01596521214285906,6.119056591315587e-10,1.1118990156524661e-07,4.422043227512523e-08,1.554103338403718e-07
quick_sort,reverse_sorted,1000,3,4,76,2361,0.0008471631939854368,3.247239732389588e-11,5.899951524187082e-09,2.347310179301847e-09,8.247261703488929e-09
merge_sort,sorted,10000,3,4,76,183,0.010958832409837197,4.2001880816251943e-10,7.631102311022337e-08,3.0364347874927404e-08,1.0667537098515076e-07
insertion_sort,almost_sorted,10000,3,4,76,2,1.3456677634999323,5.1528846124787046e-08,9.363789559024047e-06,3.7233833722211785e-06,1.3087172931245224e-05
insertion_sort,sorted,1000,3,4,76,178,0.011246118758423067,4.310125529417924e-10,7.831040621096881e-08,3.115712974406878e-08,1.094675359550376e-07
tim_sort,almost_sorted,1000,3,4,76,140715,1.4213163031660494e-05,5.447372359417891e-13,9.89726677641908e-11,3.9378390817526825e-11,1.3835105858171766e-10
tim_sort,almost_sorted,10000,3,4,76,12248,0.00016329936356955982,6.258254269870732e-12,1.1371367354761761e-09,4.523196959595005e-10,1.5894564314356768e-09
merge_sort,almost_sorted,10000,3,4,76,146,0.01375254210958315,5.271378339531419e-10,9.577370704912126e-08,3.8107497564701455e-08,1.3388120461382273e-07
insertion_sort,unsorted,10000,3,4,76,2,1.3986567860001742,5.3502829141988386e-08,9.73174858680813e-06,3.856771823612032e-06,1.3588520410420162e-05
merge_sort,unsorted,1000,3,4,76,1604,0.0012472763241896786,4.780725937474134e-11,8.686191097776529e-09,3.4557821435992505e-09,1.214197324137578e-08
quick_sort,reverse_sorted,10000,3,4,76,185,0.010817314627028946,4.1460576211392267e-10,7.532802695197335e-08,2.997255156157377e-08,1.0530057851354713e-07
quick_sort,sorted,10000,3,4,76,188,0.010647646585104009,4.0811233351938864e-10,7.414682927012123e-08,2.950456380023621e-08,1.0365139307035744e-07
bubble_sort,unsorted,1000,3,4,76,66,0.030467035742414297,1.1677955523745647e-09,2.121700891204343e-07,8.442382849328226e-08,2.965939176137166e-07
quick_sort,unsorted,1000,3,4,76,1648,0.0012138505588593952,4.652801787896357e-11,8.453640540723442e-09,3.3634340092373346e-09,1.1817074549960777e-08
merge_sort,sorted,1000,3,4,76,1984,0.0010084246960686979,3.859221492538002e-11,7.023292188200027e-09,2.7782661332326703e-09,9.801558321432697e-09
bubble_sort,almost_sorted,10000,3,5,77,1,2.0978133640001033,8.033718079767355e-08,1.4605420347215336e-05,5.798424430556932e-06,2.040384477777227e-05
bubble_sort,sorted,10000,3,5,77,1,2.109970720000092,8.079511692473192e-08,1.4689880868047569e-05,5.830269430554028e-06,2.0520150298601595e-05
tim_sort,unsorted,1000,3,5,77,30505,6.556335374530225e-05,2.512904412867984e-12,4.5657402839258786e-10,1.8164741617946386e-10,6.382214445720518e-10
merge_sort,almost_sorted,10000,3,5,77,145,0.013846970020689508,5.306704686834226e-10,9.642733462645247e-08,3.8351080095784977e-08,1.3477841472223745e-07
tim_sort,almost_sorted,1000,3,5,77,147299,1.3577910250581636e-05,5.20541940095597e-13,9.458662331570704e-11,3.761937197282271e-11,1.3220599528852977e-10
merge_sort,reverse_sorted,1000,3,5,77,2160,0.0009263342467593079,3.550442194095246e-11,6.451084137087789e-09,2.566243917181008e-09,9.017328054268796e-09
quick_sort,unsorted,10000,3,5,77,126,0.0159692757301566,6.120523750403332e-10,1.1121339842372548e-07,4.4234197971783825e-08,1.554475963955093e-07
insertion_sort,reverse_sorted,1000,3,5,77,157,0.01277029886624538,4.894433718886548e-10,8.893053016625888e-08,3.53771252476933e-08,1.2430765541395217e-07
merge_sort,almost_sorted,1000,3,5,77,1898,0.0010540681649105603,4.0403327348926766e-11,7.341070190845096e-09,2.9204701264483874e-09,1.0261540317293486e-08
tim_sort,unsorted,10000,3,5,77,1687,0.0011856091505634018,4.544173662206383e-11,8.257461186029525e-09,3.2837222518619126e-09,1.1541183437891438e-08
tim_sort,almost_sorted,10000,3,5,77,12832,0.00015586187905234947,5.975447098490787e-12,1.085797580700759e-09,4.318321626487411e-10,1.5176297433495e-09
